"","Column","lat","lng","label_place_of_publication","address","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"599",282,19.5309012198982,-99.0751386031949,"Mexico City","Mexico City","Mexico City","Mexico","Spanish","2004",1983,"01/01/1983 00:00","",282,"Rafael Jiménez Orderiz","Jane Eyre","Porrúa","6",NA,"","","First Mexico City edition of the translation originally published in Buenos Aires in 1944. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"600",57,4.56538448206435,-74.091649455344,"Bogota","Bogota","Bogota","Colombia","Spanish","",1985,"01/01/1985 00:00","",57,"Juan G. de Luaces","Jane Eyre","Oveja Negra","32",NA,"","","First Bogota edition of the translation originally published in Barcelona in 1943. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"601",421,41.3517885641017,2.21383941763382,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1987, 1995",1986,"01/01/1986 00:00","",424,"Camila Batlles","Jane Eyre","Salvat","4",NA,"https://www.dropbox.com/s/45k366yswzyqbtb/1987_Batlles.jpg?dl=0","","First Barcelona edition of the translation originally published in Madrid in 1972","OT (2013)",NA,""
"602",NA,-33.4246715693623,-70.6456136763079,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","",1989,"01/01/1989 00:00","",NA,"S. Robles","Jane Eyre","Zig-Zag","",NA,"","","Abridged for younger readers.","",NA,""
"603",468,40.391766134891,-3.77654398792509,"Madrid ","Madrid ","Madrid ","Spain","Spanish","",1991,"01/01/1991 00:00","",468,"José Enrique Cubedo Fernández-Trapiella","Jane Eyre","Gaviota","1",NA,"","","Later republished in León (2013). Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"604",461,40.5070037487515,-3.72367606839251,"Madrid","Madrid","Madrid","Spain","Spanish","2006, 2008, 2008, 2009, 2012, 2016",1996,"01/01/1996 00:00","",461,"Elizabeth Power","Jane Eyre","Cátedra","5",NA,"https://www.dropbox.com/s/ex83zx4rb4eywk3/1996_Power.jpg?dl=0","","The 2006 and 2008 (ii) editions are with Alianza Editorial. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"605",444,41.4829719814294,2.25736675940756,"Barcelona","Barcelona","Barcelona","Spain","Spanish","2003(i), 2003(ii), 2004, 2007, 2009, 2012, 2016",1999,"01/01/2008 00:00","",448,"Carmen Martín Gaite","Jane Eyre","Alba","4",NA,"","","2003(ii) and 2007 ith 2004 is with RBA. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"606",61,23.1557269621983,-82.3724253968568,"Havana","Havana","Havana","Cuba","Spanish","",1999,"01/01/1999 00:00","",61,"Unknown","Jane Eyre","Instituto Cubano del Libro","4",NA,"https://www.dropbox.com/s/j0xt50u5i7no4ma/1999_Mart%C3%ADn%20Gaite.jpg?dl=0","","Possibly a reprint of the 1999 Gaite translation published in Barcelona","OT (2013)",NA,""
"607",33,-33.4615208090637,-70.7458103306109,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","",2000,"01/01/2000 00:00","",32,"Unknown","Jane Eyre","Zig-Zag","1",NA,"","","Possibly a reprint of S. Robles's 1989 translation. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"608",455,40.4767102298879,-3.70937535386618,"Madrid","Madrid","Madrid","Spain","Spanish","2016",2001,"01/01/2001 00:00","",454,"Alejandro Pareja Rodríguez","Jane Eyre","Edaf","3",NA,"https://www.dropbox.com/s/1e4880ntrs3k0fa/2001_Pareja%20Rodr%C3%ADguez.jpg?dl=0","","Later republished in Barcelona (2016). Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"609",469,40.3593169657271,-3.80703949691365,"Pozuelo de Alarcón","Pozuelo de Alarcón","Madrid ","Spain","Spanish","",2007,"01/01/2007 00:00","",469,"Unknown","Jane Eyre","Rueda","1",NA,"","","In two volumes","OT (2013)",NA,""
"610",423,41.4237776320715,2.27845482121524,"Barcelona","Barcelona","Barcelona","Spain","Spanish","2010, 2011, 2015",2009,"01/01/2009 00:00","",426,"Toni Hill","Jane Eyre","Mondadori","4",NA,"https://www.dropbox.com/s/cs6z3tjoundlx7e/2009_Hill.jpg?dl=0","","2011 edition is with Debolsillos; 2015 with Penguin Clásicos. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"611",450,42.6198544527911,-5.49777636501815,"León","León","León","Spain","Spanish","",2013,"01/01/2013 00:00","",453,"José Enrique Cubedo Fernández-Trapiella","Jane Eyre","Everest","1",NA,"https://www.dropbox.com/s/pmi74mkil1x0188/2013_Cubedo%20Fern%C3%A1ndez-Trapiella.jpg?dl=0","","First León edition of the translation originally published in Madrid in 1991","OT (2013)",NA,""
"612",416,41.5875954217236,2.09605429693128,"Barberá del Vallés","Barberá del Vallés","Barcelona","Spain","Spanish","2016",2014,"01/01/2014 00:00","",419,"Benjamin Briggent","Jane Eyre","Plutón","2",NA,"https://www.dropbox.com/s/gp1x6w0ci8dayrz/2014_Briggent.jpg?dl=0","","","OT (2013)",NA,""
"613",451,40.4706235092685,-3.62206215663899,"Madrid","Madrid","Madrid","Spain","Spanish","",2014,"01/01/2014 00:00","",418,"Sara Torrico","Jane Eyre","Susaeta","1",NA,"","","Abridgement for children. This Spanish version was later translated into Czech and published in Říčany (2018)","OT (2013)",NA,""
"614",440,41.3933753938702,2.25127919044647,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",2016,"01/01/2016 00:00","",443,"Alejandro Pareja Rodríguez","Jane Eyre","Austral","3",NA,"","","First Barcelona edition of the translation originally published in Madrid in 2001. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"615",441,41.3980774196152,2.16559046724182,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",2016,"01/01/2016 00:00","",444,"Nuria González Esteban","Jane Eyre","Ediciones B","1",NA,"https://www.dropbox.com/s/jfmgyhors9x7uqv/2016_Gonz%C3%A1lez%20Esteban.jpg?dl=0","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"616",479,59.255777018824,17.9756924441644,"Stockholm","Stockholm","Stockholm","Sweden","Swedish","",1850,"01/01/1850 00:00","",479,"Unknown","Jane Eyre : en själf-biographie / Jane Eyre: An autobiography","Albert Bonniers förlag","1",NA,"","","","WorldCat",NA,""
"617",481,59.9393735683067,17.6005682487431,"Upsala","Upsala","Upsala","Sweden","Swedish","1873",1855,"01/01/1855 00:00","",481,"Carl Johan Backman","Jane Eyre: En sjelfbiografi / Jane Eyre: An autobiography ","","1",NA,"","","The 1873 edition is substantially revised (information from Jay Dillon Rare Books + Manuscripts)","WorldCat",NA,""
"618",87,60.2616235841194,24.9286563900492,"Helsinki","Helsinki","Helsinki","Finland","Swedish","1957, 1989, 1992, 1996",1943,"01/01/1943 00:00","",88,"Ingegärd von Tell","Jane Eyre ","Söderströms Förlags Ab","10",NA,"","","Later republished in Stockholm, Sweden (1957)","",NA,""
"619",475,59.3550658393459,17.9562585307379,"Stockholm","Stockholm","Stockholm","Sweden","Swedish","1984, 1994, 1996, 2014",1957,"01/01/1957 00:00","",474,"Ingegärd von Tell","Jane Eyre","Natur och kultur","10",NA,"https://www.dropbox.com/s/hgi0xphagii6tnv/1957%20Von%20Tell.jpg?dl=0","","First Stockholm edition of the translation originally published in Helsinki, Finland in 1943","WorldCat / IT",NA,""
"620",474,59.3253079152939,18.0705612131954,"Stockholm","Stockholm","Stockholm","Sweden","Swedish","2000, 2005, 2007, 2009, 2011, 2013",1999,"01/01/1999 00:00","",475,"Gun-Britt Sundström","Jane Eyre ","Bonnierförlagen","6",NA,"","","The 2000 edition is with Månpocket; 2005 is bund with a translation of Wuthering heights by Birgit Edlund","IT",NA,""
"621",472,59.2213889707153,18.0592714092788,"Stockholm","Stockholm","Stockholm","Sweden","Swedish","",2005,"01/01/2005 00:00","",478,"Unknown","Jane Eyre","LL-förlaget","1",NA,"","","","IT",NA,""
"622",322,14.5825727214636,120.987141042624,"Mandaluyong","Mandaluyong","Mandaluyong","Philippines","Tagalog","",1985,"01/01/1985 00:00","",322,"Unknown","Kapag bigo na ang lahat : hango sa Jane Eyre ni Charlotte Bronte / When Everything Fails: a Novel of Jane Eyre by Charlotte Brontë ","Cacho Hermanos","1",NA,"","","","WorldCat",NA,""
"623",323,14.6256470382354,120.896458938525,"Metro Manila","Manila","Manila","Philippines","Tagalog","",1992,"01/01/1992 00:00","",323,"Unknown","Kapag bigo na ang lahat / When Everything Fails ","Solar Pub. Corp.","1",NA,"","","","WorldCat",NA,""
"624",492,38.4898139560823,68.6792468270564,"Dushanbe","Dushanbe","Dushanbe","Tajikistan","Tajik","",2010,"01/01/2010 00:00","",492,"Unknown","Jen Ėĭr: roman / Jane Eyre: Novel"," TJB ""Istijbol","1",NA,"","","In Cyrillic script","WorldCat",NA,""
"625",NA,8.66277148987683,77.7272384834002,"Tirunelveli","Tirunelveli","Tirunelveli","India","Tamil","",1953,"01/01/1953 00:00","",NA,"K. Appātturai","ஜேன் அயர் : உலகப் புகழ் பெற்ற நாவல் /  Jēn̲ Ayar : Ulakap pukal̲ per̲r̲a nāval / Jane Eyre: A World-Renowned Novel ","Tirunelvēlit Ten̲n̲intiya Cavacittānta Nūr̲patippuk Kal̲akam (South Indian Vegetarian Centenary Soceity of Tirunelvēli)","",NA,"","","Later expanded and republished in Chennai (2003)","",NA,""
"626",166,12.975647033815,80.2200651338728,"Chennai","Chennai","Chennai","India","Tamil","",2003,"01/01/2003 00:00","",170,"K. Appātturai","ஜேன் அயர் : உலகப் புகழ் பெற்ற நாவல் /  Jēn̲ Ayar : Ulakap pukal̲ per̲r̲a nāval / Jane Eyre: A World Renowned Novel ","Cāratā Māṇikkam Patippakam","1",NA,"","","Expanded edition of the translation first published in Tirunelveli in 1953","WorldCat",NA,""
"627",497,13.6595367785981,100.600332642791,"Bangkok","Bangkok","Bangkok","Thailand","Thai","",1993,"01/01/1993 00:00","",497,"Unknown","Rak dīeo khō̜ng Čhēn Čhirā / My Only Love ","Mưkčhīn","1",NA,"","","","WorldCat",NA,""
"628",496,13.8100941186743,100.548955327251,"Bangkok","Bangkok","Bangkok","Thailand","Thai","",2007,"01/01/2007 00:00","",496,"Sotsai Khatiwǭraphong","ความรักของเจน แอร์ / Khwāmrak khǭng /  Jane Eyre: Love Story","Phrǣo","1",NA,"https://www.dropbox.com/s/ntlxmzn6sise5j9/2007%20Khatiw%C7%ADraphong.jpg?dl=0","","","WorldCat",NA,""
"629",495,13.7007984541328,100.490261510272,"Bangkok","Bangkok","Bangkok","Thailand","Thai","",2009,"01/01/2009 00:00","",495,"ʻAnchasā Phatthawansō̜n; Clare West","เจน แอร์-- รักแท้ชั่วนิรันดร์ / Ghane ʻǣ-- rak thǣ chūaniran / Jane Eyre: Love Forever","Sīʻetyūkhēchan","1",NA,"","","","WorldCat",NA,""
"630",494,13.8178625969188,100.416831165158,"Bangkok","Bangkok","Bangkok","Thailand","Thai","",2013,"01/01/2013 00:00","",494,"Chanit Sāipradit","ความรักของเยน แอร์  / Khwām rak khō̜ng yēn ʻǣ / A Love Story ","Sǣngdāo","1",NA,"","","","WorldCat",NA,""
"631",40,30.598498448899,103.99270363531,"Chengdu","Chengdu","Chengdu","China","Tibetan","",2011,"01/01/2011 00:00","",56,"Sonam Lhundrub","Bumo Dreng Ar gyi mitse (Bu mo sgreng ar gyi mi tshe) / The Human Life of the Girl Jane Eyre","Sichuan Publishing House (Si khron dpe skrun tshogs pa)","1",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20homework%202018-19/3%20Cover%20images/Tibetan?preview=2011+Sonam+Lhundrub.tiff","https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20homework%202018-19/4%20Sound%20files%20of%20title%20and%20author/Tibetan?preview=2011+Sonam+Lhundrub.m4a","Abridged. The Tibetan translation was made on the basis of the abridged Chinese translation by Daming Li and Jing Li (2001). The book begins with the Tibetan text, followed by the Chinese text. Source: Researcher's copy (Ulrich Timme Kragh)","Researcher's copy (Ulrich Timme Kragh)",NA,""
"632",502,40.9595146057657,29.0191457784299,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","1946, 1955, 1962",1945,"01/01/1945 00:00","",498,"Saffet Orgun","Jane Eyre","Türkiye Yayınevi","4",NA,"","","","National Library of Turkey",NA,""
"633",503,41.0049355215388,28.9526182409406,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1946,"01/01/1946 00:00","",499,"Fahrünnisa Seden","Jane Eyre","Pulhan Matbaası","1",NA,"","","Abridged: translated from A. Sweaney's 1937 re-telling for children","",NA,""
"634",504,41.0295537834982,29.0694049983315,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","1957, 1961, 1966, 1972, 1995",1954,"01/01/1954 00:00","",500,"Tahsin Yücel","Jane Eyre","Varlık Yayınevi","6",NA,"","","","National Library of Turkey",NA,""
"635",505,41.1000564381941,28.9899599103287,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1962,"01/01/1962 00:00","",501,"Eser Tutel","Jane Eyre","Altın Kitaplar","1",NA,"","","","National Library of Turkey",NA,""
"636",506,41.0020606950852,29.0372535366595,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","1969, 1971, 1975, 1985, 1990, 2007, 2008",1968,"01/01/1968 00:00","",502,"Nihal Yeğinobalı","Jane Eyre","Hayat Yayınları","8",NA,"","","","National Library of Turkey",NA,""
"637",507,40.9380403839513,28.8994556169056,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1970,"01/01/1970 00:00","",503,"Ömer M. Karacık","Jane Eyre","İnkılâp ve Aka Yayınevi","1",NA,"","","","National Library of Turkey",NA,""
"638",508,41.1225032013836,28.9709100174282,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","1974",1973,"01/01/1973 00:00","",504,"Leyla Moralı","Jane Eyre","İnkılâp ve Aka Yayınevi","2",NA,"","","","National Library of Turkey",NA,""
"639",509,41.0714124364774,29.0162592807815,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","1981",1974,"01/01/1974 00:00","",505,"Filiz Borak","Jane Eyre","İnkılâp ve Aka Yayınevi","2",NA,"","","Gençler İçin Uygulanmış' ('Revised for Youth')","National Library of Turkey",NA,""
"640",510,40.9423101656134,28.8985138765101,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1976,"01/01/1976 00:00","",506,"Emel Ulutaş","Jane Eyre","Oymaktaş Yayınları","1",NA,"","","","National Library of Turkey",NA,""
"641",511,41.021782402554,29.0522709837679,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1981,"01/01/1981 00:00","",507,"Deniz Oral","Jane Eyre","Çağdaş Yayıncılık","1",NA,"","","","National Library of Turkey",NA,""
"642",512,40.924288962781,28.8903594424047,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1986,"01/01/1986 00:00","",508,"Suna Güler Asımgil","Jane Eyre","Ülkü Yayınevi","1",NA,"","","","National Library of Turkey",NA,""
"643",513,41.1028502229596,29.0001547174558,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1994,"01/01/1994 00:00","",509,"Zafer Yurt","Jane Eyre","Nurdan Yayınları","1",NA,"","","Abridged, in 'Children's Classics' series","National Library of Turkey",NA,""
"644",514,40.9819361524186,29.0534423425824,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",1995,"01/01/1995 00:00","",510,"Bekir Balcı","Jane Eyre","Morpa Kültür Yayınları","1",NA,"","","Author listed as 'Carlotte Bronte'","National Library of Turkey",NA,""
"645",515,40.9339541621036,29.0032273811784,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","1999, 2001, 2011",1997,"01/01/1997 00:00","",511,"Hüseyin Yumrukçal","Jane Eyre","Remzi Kitabevi","4",NA,"","","Abridged, in 'Children's Classics' series","National Library of Turkey",NA,""
"646",501,41.0148770850147,29.0108738007054,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","2011, 2016",2002,"01/01/2002 00:00","",512,"Nurten Tunç","Jane Eyre","Oda Yayınları","3",NA,"","","","National Library of Turkey",NA,""
"647",533,38.4117590763568,27.2116961170054,"Izmir","Izmir","Izmir","Turkey","Turkish","2005",2002,"01/01/2002 00:00","",533,"Tahsin Yıldırım","Jane Eyre","Gonca Yayınları","1",NA,"","","","National Library of Turkey",NA,""
"648",518,40.9321998700029,28.9613259219129,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","2004, 2010",2003,"01/01/2003 00:00","",515,"Celâl Oğuz","Jane Eyre","Gizem Çocuk Yayınları","1",NA,"","","Abridged, in 'Children's Classics' series","National Library of Turkey",NA,""
"649",519,41.1154457563064,28.9442643051066,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","2008, 2009, 2011, 2013",2003,"01/01/2003 00:00","",516,"Cevat Ulkut","Jane Eyre","Morpa Kültür Yayınları","1",NA,"","","","National Library of Turkey",NA,""
"650",517,40.9653631114862,28.8930610218115,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",2003,"01/01/2003 00:00","",514,"Çiğdem Özmen","Jane Eyre","Timaş Yayınları","5",NA,"","","","National Library of Turkey",NA,""
"651",516,40.9612101169764,28.9528304981098,"Istanbul","Istanbul","Istanbul","Turkey","Turkish","",2003,"01/01/2003 00:00","",513,"Öner Kemal","Jane Eyre","İnkılap Yayınları","3",NA,"","","Gençler İçin' ('For Young People')","National Library of Turkey",NA,""
